pentad,2015-2017_Apr_mean,2015-2017_Aug_mean,2015-2017_Dec_mean,2015-2017_Feb_mean,2015-2017_Jan_mean,2015-2017_July_mean,2015-2017_June_mean,2015-2017_Mar_mean,2015-2017_May_mean,2015-2017_Nov_mean,2015-2017_Oct_mean,2015-2017_Sep_mean,2015_Apr_mean,2015_Aug_mean,2015_Dec_mean,2015_Feb_mean,2015_Jan_mean,2015_July_mean,2015_June_mean,2015_Mar_mean,2015_May_mean,2015_Nov_mean,2015_Oct_mean,2015_Sep_mean,2016_Apr_mean,2016_Aug_mean,2016_Dec_mean,2016_Feb_mean,2016_Jan_mean,2016_July_mean,2016_June_mean,2016_Mar_mean,2016_May_mean,2016_Nov_mean,2016_Oct_mean,2016_Sep_mean,2017_Feb_mean,2017_Jan_mean,2017_Mar_mean,mean_all
3115_2405,0.26613726896464485,0.20649511128354162,0.15816779771999284,0.23521801066674672,0.1924903137162187,0.2368428423113431,0.25231760190289276,0.24025613030098336,0.26132111940779396,0.15955161309619706,0.1706046365863434,0.1921861721149915,0.28807524106481125,0.20962541053223024,0.15686923273203504,0.19770945983257546,0.19549154967689333,0.24915793709217487,0.26358486728880043,0.22979256233274373,0.2733243345326985,0.16311835296212612,0.17481945744506128,0.1991890923442259,0.2496837887469334,0.20336481231653847,0.15946636252837618,0.20922423057638403,0.17607873662714696,0.22452774791078667,0.2410503367352914,0.22441643941267225,0.24531683091968579,0.15479595895455217,0.16744352155321038,0.18518325147731318,0.2987203405138338,0.20590065449250894,0.29286264436625803,0.2147690179160953
3115_2410,0.24091869676468053,0.1965830392065143,0.15213546989968008,0.22437766845741208,0.18546269579116248,0.22025303568669888,0.23396863825689643,0.23051256892783656,0.24299463858592038,0.15253861206944588,0.16239985279978336,0.18157405380180744,0.2703236952945168,0.20298626565414926,0.14945642028306744,0.176194148113518,0.18305088180365545,0.23959363711071827,0.25117087486729955,0.2208198307747539,0.2547911863161395,0.1552089234718979,0.16862153384433126,0.18989291518842114,0.2188649475715336,0.19017981238564607,0.1548145193965764,0.19208781845825382,0.1685796688136509,0.20091243353733945,0.21676640137889208,0.20888998938305392,0.22726590961696747,0.1489781967112495,0.15773359162201278,0.17325519226730884,0.30485103803287156,0.20475753596746177,0.29314320518974996,0.20285575057332367
3115_2415,0.24392936123012945,0.19887364475154745,0.15469767054703146,0.22879047518135992,0.18754052854626405,0.22046083352501805,0.23358387766090616,0.2372720798306946,0.24227550241210524,0.15501360181688048,0.16649058317829346,0.18416409777558368,0.2731201949699073,0.20497653680912992,0.151433916553979,0.1791844846306853,0.18679562367491984,0.23615266890657047,0.24879679855072973,0.2268472655049967,0.25361043987425247,0.15662041117646539,0.1717117444218363,0.19025904284816003,0.2220362366059111,0.19277075191513462,0.1579614247261761,0.1884881800573033,0.17124110805585802,0.204768997585189,0.2183709574258515,0.2177596237720658,0.2271622525429858,0.15287118973029531,0.16257471154262135,0.17806915173808477,0.318698758223231,0.20458485290173797,0.2971466185867952,0.20545977579428024
3115_2435,0.261138796679577,0.20293576512591374,0.15827478465601266,0.27251595234769505,0.2024984339811964,0.2171519229889254,0.23054807427531154,0.2785180834789245,0.2433289419613173,0.1598820122124342,0.17558691131623572,0.19744536670062177,0.2964798775492747,0.19892725232981553,0.1504906836706997,0.21767536778925498,0.20393705522264785,0.21991379098484332,0.23615226686169835,0.27072977888730615,0.2510144148930372,0.15929612924392372,0.17238191551122187,0.1916548548607835,0.2346329863811711,0.20694427790088554,0.16605888643708708,0.20659223760853193,0.1697176296144217,0.21439005521131374,0.22494388246355976,0.24182635817557066,0.2330816444960231,0.1606631898277198,0.17799065852914506,0.20323587956861197,0.3932802540959618,0.23384061755721647,0.36747814199424195,0.2197623274699276
3115_2440,0.25185149316016886,0.20494992514102134,0.1590587830827481,0.2586817145347595,0.20038536708598662,0.21689432043371987,0.23090470576043706,0.2661490171293105,0.2377781947793837,0.16250231954425048,0.17513704904381816,0.19462143875844604,0.2757369671344316,0.20604135865254275,0.1538938977010376,0.20859099674373727,0.20271939112978,0.21781486502325612,0.23067980964050372,0.25147991625387067,0.24285016543853075,0.16440957931458786,0.17925644769341056,0.1953241326100952,0.23393738792931779,0.20385849209817664,0.16422366958101187,0.20527614054169288,0.16857068339202494,0.21597377540307613,0.23112960176320124,0.2406446372023564,0.23101556672612128,0.15995930750732837,0.17204749892973217,0.193918745816581,0.3621780061189716,0.22986602643978585,0.34649597904425217,0.2158099210353277
3115_2445,0.2833762123885024,0.24061307528660067,0.18315564024848388,0.2749354951858295,0.22575193291463114,0.25760769897575414,0.27258917464679266,0.2731221349934549,0.27778248579042397,0.18913285641284883,0.20430363793566908,0.22823729478738258,0.31779096385425343,0.24289842579506746,0.1813436113438782,0.22861856695384294,0.22648876045596397,0.2622703884663113,0.278872389853395,0.2643123406966152,0.2902210997470385,0.19291291424620804,0.21495666901364444,0.23574854001149337,0.2575651472029479,0.23832772386265613,0.1849676693713958,0.2241830166732093,0.1996403640041054,0.2529450099640623,0.26630596020074104,0.24573832022867717,0.2611976684984841,0.1840927782195615,0.19631386417296973,0.2207260501196006,0.3720049015360766,0.25112667388946436,0.3455093515462934,0.24391431245241588
3115_2450,0.27081943408798886,0.24208443227269713,0.18618379030841903,0.2513071541966497,0.22396104313453846,0.26065624389490744,0.27371709996439814,0.2527621827475127,0.2786484380682567,0.19177848550729681,0.20522346355841184,0.2263768765520542,0.3007185939048089,0.24423789740932086,0.1833220797071404,0.23595052078076803,0.24237809303345006,0.2663793531931406,0.27987427223787387,0.2561610868195491,0.2920014720468693,0.19476072464024546,0.21123238463406205,0.2298841969653702,0.24839506407202008,0.23993096685348894,0.1890455004479133,0.2045203910642592,0.19510932398355194,0.25493313718128824,0.26755992764956854,0.22226790200908575,0.26084439448881325,0.18780216621536552,0.2007167725638589,0.22286955617319976,0.3134505491596918,0.23439571333085907,0.3069529389888462,0.2389046713971739
3115_2455,0.27461028447645824,0.23728676513541624,0.18467325789744776,0.25605407316371487,0.2247693514722507,0.25142636133924773,0.27100380693187337,0.2613169268717275,0.27836559233317304,0.19120389092819226,0.20536888626691074,0.22140291545166862,0.30805930282589616,0.24473380557277252,0.18340848333471665,0.23828670340951089,0.2443304595894872,0.2567166305148872,0.2774412416006194,0.26474143133722317,0.2959552220648088,0.1968670467122516,0.21566890601934918,0.22516492238032346,0.24952352062459254,0.2298397245360908,0.18593803243201035,0.21223516727045938,0.19646043312121428,0.24613609277627418,0.2645663726434027,0.2317402461835928,0.2549127536721964,0.18365301746727164,0.19764387127300742,0.21764090696670157,0.31764035147310204,0.2335171608750784,0.31362128004234546,0.23878662522692085
3115_2500,0.2856473857308042,0.23684034816258798,0.19302520995329367,0.26409862421467084,0.23347705016035888,0.2559480036490919,0.28040341188557205,0.2858896381899517,0.2863726834775369,0.19802099933921727,0.21155126611147576,0.2222420141340316,0.32147203512588385,0.24365772832966706,0.19257083464068817,0.24418889345259656,0.25179019408381503,0.26437362962330224,0.2910279075708416,0.2996575337234314,0.3040368540497719,0.20446104016190214,0.22202771803494437,0.22951973967662606,0.2587788977179613,0.2300229668335563,0.19347958638559892,0.21889794020013909,0.20320733633800805,0.2475223760833587,0.26977891636227164,0.25082852470993094,0.2628204560572799,0.18943427874229582,0.20369392734140665,0.21496428782384427,0.3292090393292994,0.2454336196789782,0.3284760758646945,0.24714335953440017
3115_2505,0.29362600962532326,0.23717672395744774,0.18994587749435768,0.2715639417489627,0.2334155323781645,0.2568924670951108,0.2812130235680047,0.3036460660184345,0.29159321603567706,0.1947089335110097,0.2096955360746516,0.2213192585576584,0.33748810483999103,0.24474666419264127,0.19008103944878132,0.23730184838079282,0.23382128612461409,0.263686984763666,0.28908828439175477,0.31239747209862134,0.30902999181862123,0.2008530027151218,0.21850085052403997,0.22767184230875462,0.2607294395910602,0.22960678519720726,0.18981071531248797,0.23627386447541918,0.2135544068883901,0.25009795131504703,0.2733377611314556,0.27529857517887774,0.26834418318621217,0.1865168405794965,0.2030915494777338,0.21496667346256293,0.3411161112051998,0.252870903184136,0.3428382362953278,0.25015646057284396
3115_2510,0.28706368473701754,0.2251073969686527,0.18071498746485476,0.26561294833377763,0.2246990095408517,0.24475847191700187,0.27110027557059363,0.2969807847587846,0.2843142383870984,0.18580653550832169,0.19760356913892893,0.20973568319541971,0.32324861330886867,0.23260171986088185,0.18085306335684256,0.21911398034070975,0.22154238578530702,0.25080506324711727,0.2742952143875548,0.2883584574991679,0.2988214798637847,0.1898793983915803,0.20355847396224117,0.21724876550876576,0.2599249895669111,0.21761307391445442,0.18057691214328,0.24416078584856707,0.2107197737958571,0.23871188157982773,0.26790533655645266,0.2901942473334491,0.2649712500871918,0.18037605146210225,0.19313739138762756,0.20222260182571997,0.33356408053737957,0.24183487022447,0.3277985139667199,0.24106276539525823
3115_2515,0.29295851021920577,0.2338043634475179,0.18289530777948115,0.2606570800107909,0.2273247618376082,0.25689195740848275,0.282239311457469,0.29430484713982996,0.2864683236933836,0.1889917760707142,0.1996097595682667,0.21551147108943342,0.3051925930485045,0.23545263034409522,0.18120181373899735,0.21474737935261148,0.22945821024688745,0.25158768140892224,0.2742349522748156,0.2633629074718078,0.2848148406157534,0.1912580186427203,0.20316655888787288,0.21833034590703554,0.2837829496746703,0.2321560977269774,0.18458880140447886,0.2460172184248277,0.2064506971331873,0.26219623192215236,0.29024366963309695,0.30371095558420697,0.28867296618189386,0.18597011934325014,0.19694216078981786,0.21269259639858973,0.3212066404591887,0.24606537992145253,0.3373765071153303,0.24456635685831252
3115_2520,0.2979789386666229,0.2314709871869524,0.18697237056593008,0.2748139592354547,0.23645163319873985,0.25011002958840955,0.27309651532237117,0.30433427044823697,0.28145278140447627,0.19100533417537188,0.20405661748941026,0.21730000438869937,0.30396973237629626,0.23578797543385202,0.183340984442298,0.2194902821410375,0.24120097377171237,0.24467998787857226,0.2655371214770587,0.26020968958363283,0.275738389320003,0.19452670062861985,0.2071394999886309,0.21981508461939417,0.293485842638276,0.22715399956036011,0.19060375604168558,0.25465997422904907,0.20246811785238084,0.2555400718358465,0.28065591093211345,0.32028665321221733,0.28907196963969256,0.1863101790835745,0.2017444542210263,0.214784924757635,0.35029161810378695,0.26568580948154097,0.3606786657259158,0.24776063487278324
3115_2525,0.2987476867642993,0.23121144946502603,0.18544461695734404,0.27988748583372236,0.24045783300340062,0.24900899138055135,0.27238231074832564,0.30272319329821545,0.28598780202589547,0.19107300931823726,0.20357663954814126,0.21723546524354326,0.31114174184760884,0.24178904961857994,0.18346386852133703,0.2221675762776391,0.2533458296934914,0.2484732569109064,0.2693006196226537,0.2551911479189626,0.2834266066931484,0.19417028116424953,0.20738859207761987,0.22520067828702114,0.28945214581624773,0.22063384880443826,0.18742536563278372,0.2430307972605828,0.1968584542632779,0.2495447256318901,0.27546400340214117,0.3138513596048878,0.2894027286784861,0.18694331442025297,0.20071767545912578,0.20927025358032414,0.37446408582206936,0.27116921450414594,0.37553095190815755,0.2487189643408941
3115_2530,0.308011307788601,0.2387984586426442,0.18626322255406966,0.284103234418281,0.2296680047294809,0.2543042910377479,0.27468609528669485,0.3154945030229495,0.28838234301053406,0.19348703084942592,0.2065804964422518,0.22218802011641609,0.3161701880995043,0.24753189388107746,0.18468563483337028,0.21794065249313588,0.24338412807976945,0.25336742415596886,0.2699691915228122,0.2496314244784215,0.28652615090496114,0.19549122635381957,0.20979155426384893,0.22892403152532648,0.301892149562807,0.23006502407276444,0.1878408101713845,0.2616302349383251,0.19966867483401055,0.2552411581883267,0.2794029997329156,0.3448462025171954,0.2908572664313797,0.1908147702205523,0.20417220269525416,0.21545200805962914,0.3727388142519368,0.2459512104613708,0.3885172624261593,0.2520132240021703
3115_2535,0.3261195725368755,0.2449418093396495,0.1914191203216524,0.2849791411711836,0.22741350413974382,0.26760359278867735,0.2947510795734668,0.3265540324827561,0.3170986392927868,0.19996861043775238,0.21432537176348762,0.23123702387165257,0.3273408397440649,0.25385697816264424,0.1929212266927856,0.2202921025454998,0.23734154347295122,0.26903980352787304,0.29235609965874254,0.26534467698242126,0.3180427379863925,0.2043270764481593,0.22083356463841544,0.24334091500208374,0.32520362358040306,0.23602663922794376,0.18991701421107823,0.2769861209693951,0.21083478975357992,0.26616738175371196,0.2971460594388961,0.35530560680564727,0.31583984168721735,0.1941573234919339,0.2094442262287852,0.21913313314966534,0.3576592004704791,0.23406417897439408,0.3914695939573764,0.2613378277854793
3115_2540,0.3386115811004643,0.24900298385347447,0.2030005288752243,0.3159466129930123,0.25678280106479817,0.2668643492592643,0.29890216705310096,0.3471782207348171,0.32987855842410957,0.21513747387268142,0.22726163951880765,0.2387280105798028,0.340735240622876,0.26257747794115927,0.2070204482989523,0.24869431624988303,0.2782873216108023,0.2735095030376388,0.30057557794091155,0.2820283422679667,0.33515063528189815,0.22248877765917147,0.23910649937695502,0.25589753823999195,0.33701883507839675,0.23542848845595224,0.19898061012754142,0.302002799089836,0.22828986717560565,0.26021919476963395,0.2972287580314566,0.3813528223614612,0.32284912306442154,0.20533573644373052,0.21837799407414993,0.22155848259567537,0.39714272078021035,0.26377121339391896,0.40912877245751583,0.2762033745561971
3115_2545,0.32961569831230153,0.23836555707575985,0.19768146899676126,0.30637482291812923,0.2605404486460999,0.2552443317152305,0.28564238009300635,0.3304141556549469,0.30902743824756773,0.20789686656599238,0.2188143291192734,0.22997391458935038,0.3204131163760096,0.24699025151081155,0.20038693842790833,0.2537319103908914,0.2911829083096529,0.2572913095837495,0.28361441608549376,0.28046984071813175,0.30954008333722716,0.2138431862299912,0.2260850509568346,0.24407613910838039,0.3365176346266744,0.22974086153104722,0.19497599908315286,0.27885087946159326,0.2191916438479538,0.25319735350898853,0.2876703462233486,0.350275277236785,0.3083439147535791,0.19996843910901002,0.2133612879427024,0.215871689994505,0.38654167573833553,0.2712467960137995,0.3905805397182565,0.26686143485017666
3115_2550,0.3496890985362922,0.23417936702785286,0.20833225744742978,0.3427778361594069,0.29016662927059234,0.24834288342632282,0.2761078921335068,0.36899033042343443,0.3010677342885834,0.21632366826043012,0.23208973512391512,0.23942778851759455,0.3437298379965225,0.24750621878807846,0.20647355239479212,0.27742426025563244,0.3237985211278405,0.26085132052717,0.2873349672567191,0.31514543197020917,0.30954654002122034,0.22093377439111528,0.24607326766380966,0.25780514446007957,0.3541585444587165,0.22085251576761894,0.21019096248598315,0.3052705803882535,0.2316176369856684,0.23583444620575933,0.264880816313123,0.3867328805260938,0.28976266140325985,0.21017685818480633,0.22160208518203128,0.22105043113147152,0.4456386685596747,0.3150837297616474,0.4411950268851336,0.28069166791236244
3115_2555,0.3416504305369539,0.2500720383749308,0.21329460401952985,0.32730720378975425,0.27885849191484136,0.26603271180176274,0.2924607993412856,0.34944541437360116,0.3126269698446267,0.22263314073197166,0.2373806658604981,0.24799231118647508,0.3286402694033209,0.25695595840658997,0.2127958276859596,0.2892422367793669,0.30986409589551756,0.2729085779074273,0.297085569390922,0.3043998352128747,0.310157400551601,0.2232751947699268,0.24138234777653472,0.252339740948033,0.3514080536133928,0.24318811885330216,0.21379338022903863,0.29839365542017676,0.2367811364765304,0.2591568445726526,0.2878360282715882,0.3701097688583397,0.31591972926498896,0.22177706822877014,0.23437940373424024,0.2436448802187639,0.39428571644725896,0.2899302441306295,0.39820786637222183,0.281640202144745
3115_2600,0.36750354046012595,0.2625331225151826,0.23113503340202152,0.3583456243199978,0.3089397850891818,0.28220143176911006,0.31288771798203935,0.38130565538354544,0.33623512248404763,0.24362490178281282,0.2605243111575033,0.2682754218169895,0.34675288189111,0.2651240463968937,0.22925344656709237,0.3305949969446051,0.3539123501494837,0.28825096828275004,0.31394298952812283,0.3449086634502068,0.3329924232623978,0.24602697526997339,0.2647528983511749,0.2700993449256416,0.3830665339537965,0.25994219866164014,0.2330166190045768,0.32525065842670847,0.2603859937202277,0.2761518945864671,0.31183244540780386,0.40211416047158,0.3405587217138485,0.24042213594079695,0.2573528708449947,0.2664514979759552,0.4191912164056008,0.31252101246119673,0.41248263055300216,0.3052152787777111
3115_2605,0.3722358779851453,0.24123292900481047,0.22743731085034985,0.3841480629374264,0.31299484533122224,0.251577625836339,0.2778508381324773,0.406898012317872,0.30919061243421414,0.23759934417410475,0.25827650453310835,0.2654855273635829,0.35404582594174516,0.24520070683950512,0.22537451767008787,0.3156491624568158,0.3614892669317853,0.2590623104518776,0.2830033472339519,0.33852241393918125,0.31161577952409514,0.23864483758314234,0.2669800702088102,0.2696383489561681,0.3858784161972864,0.23726515138137994,0.22950010374892638,0.3484690644072337,0.24990215182079034,0.24409294279823907,0.2726983309552665,0.4465131137541201,0.30595705647634197,0.23620535194563955,0.2517488315659232,0.26133270576483586,0.4883259614271117,0.32759311876923464,0.4644190068224653,0.3018086782334432
3115_2610,0.35776648469868905,0.22793618176101424,0.22733402718117016,0.37675621420503436,0.31914954582206856,0.2392677815491463,0.26614414429796945,0.39446827431556586,0.2964669078188732,0.23907080177600246,0.2574693689762057,0.25612237332018295,0.35141126374532294,0.2348862000354234,0.22062549638069967,0.3082758683252952,0.37078393793128134,0.250871044014142,0.2782001118352301,0.339427924646921,0.30171034962738363,0.23931854668312003,0.2691391632581176,0.26173234703389725,0.3625329003137753,0.22098616391392795,0.23404255746471783,0.3475887451758548,0.24629043275619633,0.22766451878088917,0.254088176946801,0.4237142412972384,0.2894756516629518,0.23874047696314732,0.24871702408150984,0.2505123995030842,0.4744040289485377,0.34037426618598987,0.4460570403098178,0.29495493031066394
3120_2010,0.10863631074484051,0.11162023946980898,0.09231321203094574,0.10087843541239014,0.0955932905425675,0.11863816669650926,0.12684238756283245,0.10071051181848592,0.1174607022378474,0.0931895698063315,0.099280188567866,0.10715987731567064,0.11102254141389704,0.10679480327479893,0.0889578572859977,0.09866541976528154,0.09544505262201641,0.11515410286365588,0.1257741824883989,0.09834256362423498,0.11622262587295476,0.09005787227626728,0.09272573354331837,0.09904151334689616,0.10684663720168384,0.11644567606622082,0.09566856664033264,0.10778470263448464,0.09570491679069112,0.12212222964909554,0.12791059271120844,0.10485759255122429,0.11911147133586313,0.09736516664160279,0.10419603010431805,0.11527824163479143,0.09618518336382052,0.09562990324842852,0.09715224690524076,0.10536592450197117
3120_2015,0.14952053807302607,0.16832236856898197,0.13295434628717165,0.14083002048187196,0.13305751215631323,0.16764260191533764,0.16826789046238072,0.1436619272980212,0.15387104837213325,0.13749239958526957,0.1541206011643707,0.16687432851902928,0.14522611474819017,0.1319456811367564,0.11611687668048142,0.13163097168799553,0.12913700356544303,0.13981832608946781,0.15002461047825494,0.13779905514478233,0.14830929109569646,0.11763144154559349,0.11905836075234504,0.12516332118787815,0.1527413549975603,0.2046990567136187,0.14979181601709926,0.15003537405317469,0.12530959591565263,0.1954668779595137,0.18651117052044897,0.14984266886695347,0.16128672642495998,0.16397367745271701,0.18041728099980628,0.208585335364273,0.14082371489283943,0.14472593732938763,0.14302618809692239,0.15020386339121258
3120_2020,0.12830129765477255,0.13644841411922068,0.10817636926137221,0.12045615514659364,0.10904743664042471,0.1397006065273704,0.1442770884474817,0.12113416770423154,0.13102620271457555,0.11235890527334233,0.12504340809917253,0.13694311593289624,0.12131821718601084,0.10976458982556755,0.0977213510142417,0.1113752223702904,0.10859761033879178,0.12267485099683527,0.12842398632066213,0.11395069699696542,0.12504025541459599,0.10201774227926567,0.10583251672835674,0.11061621930150385,0.1335386079748977,0.1631322386368737,0.11863138718284136,0.13897764249243855,0.10464208562936803,0.15672636269544366,0.1601301897610094,0.13412687585109312,0.13900746582601492,0.1261471224092395,0.13945157617454612,0.16327001254705784,0.11101560094406712,0.11390261455619093,0.10951569275439448,0.12516527679799663
3120_2025,0.12205429651575525,0.13032520234951,0.10248086550792358,0.11071089687906839,0.10483750236345656,0.13951037061490498,0.1426953809346391,0.111948231414721,0.12683100051586366,0.10457895959363035,0.11272899851569156,0.12158068082522468,0.12483300576391428,0.11103269503943072,0.09679297416951571,0.11018553771261683,0.10783431514224393,0.12469663155495782,0.13116161938622903,0.11319329816362132,0.12646445939370163,0.09963524627494001,0.10324429848454963,0.10832107926953041,0.11997026463157175,0.1496177091560765,0.10816875658049081,0.11505660995672015,0.10068730933376938,0.1543241093016189,0.15422914308867292,0.1123588550272477,0.12731972196278477,0.1111705772515337,0.11984252344838049,0.13484028301119017,0.10689054318793498,0.10599088293301304,0.10863685104397384,0.11825643038634204
3120_2030,0.12095320165488149,0.14336629664382375,0.10832730352285833,0.1167132758417414,0.11203479493221236,0.1459568149645388,0.14523845658767676,0.11640682194474998,0.1294517918084089,0.11019159757310765,0.11938967936216517,0.13140466442602194,0.12097638679683816,0.11577246016258448,0.10163856230186821,0.11496228287401407,0.11333904349892146,0.12376876987317004,0.12691689726864708,0.1163871939277671,0.12375843005942372,0.10445429938849644,0.10784754870075192,0.11371515463145103,0.12093581271312173,0.17096013294930926,0.11501604507123288,0.11641586247304322,0.10745021699825225,0.16814485938046178,0.16356001545526053,0.11580695652305584,0.13704293985591787,0.11784132903271202,0.12804627775194796,0.14909417424126978,0.11876168302247417,0.11531512336211001,0.11764580962161131,0.1241499728606764
3120_2035,0.13113170101647115,0.14885898678438536,0.11359869920787717,0.12466507347297127,0.11763271099283926,0.15610774845194728,0.15963028950549818,0.1233840064341044,0.14181784195350114,0.1158627391368545,0.12303137019037186,0.13550189037812568,0.13236636824779113,0.12805637965834435,0.10834685788403613,0.12157738553835448,0.11719565632592865,0.13783024142307912,0.14217331511494907,0.12396284836099707,0.13476262298291145,0.11222999413728375,0.11618517576901696,0.12396906133536918,0.13020570043805416,0.16966159328367625,0.11885054060918171,0.1255176814030046,0.11534690233000285,0.17438525567799526,0.17708726432209654,0.1223206306844668,0.15122480163023241,0.12070639864215892,0.12816601627927082,0.14703471954764064,0.1269001526817933,0.12035557344584023,0.12435307171695738,0.13170490174471544
3120_2040,0.10944957904066954,0.11811328980374539,0.09676800964889601,0.10402233869062705,0.10074086924257823,0.12414177509978949,0.12779615760652352,0.10403907580727215,0.11822671910117614,0.09822294655095765,0.10319217371565971,0.1099726914732747,0.1144331136334596,0.1085108632119707,0.09403635928009431,0.10889440578441989,0.10586574532105703,0.11601113836106709,0.11986481083560531,0.10869716075451477,0.1194473100097283,0.09691154942909407,0.09985672643087762,0.10453526397184636,0.10571192791738278,0.12771571656805242,0.09949965969375942,0.09916717186570168,0.09651797953535343,0.13227241213076055,0.13572750453236873,0.09930343725075963,0.11659926396137937,0.09997147651977259,0.10569375912907106,0.11541011921765673,0.10400543865062901,0.09983888360194594,0.10419418381101017,0.10897573072371726
3120_2045,0.13229508649740476,0.1310330699615794,0.10689758534554417,0.11874642539476488,0.11292604385607227,0.1413531538605635,0.14528541706647177,0.11988684808995634,0.14037847971400655,0.10984982408507349,0.11429776265100679,0.12268184389398673,0.1367255601235885,0.12342207775098873,0.10463048497027098,0.1188110172279889,0.1171773734892771,0.13498195076394037,0.13975295895205725,0.1204180361721992,0.13996580290322938,0.10841064304320157,0.11141810757103725,0.11861298314599832,0.1289722314836745,0.13864406179998562,0.1091646857311558,0.12178161189607951,0.11082642290751543,0.14772435663669448,0.15081787523257853,0.12146062545898774,0.14092871608776036,0.1117687320007592,0.11645750437796833,0.12675070452825213,0.11564664694650321,0.11077433459247074,0.11567691684623872,0.12386955649253398
3120_2050,0.12019700130416056,0.11652448141000221,0.10185545008270412,0.11245478141088117,0.10756882333983658,0.12447146010815759,0.12995740115670718,0.11279777083052973,0.12595364006697454,0.10391692587637495,0.10571340891217464,0.11074100996038413,0.12534272309836345,0.11073806197056811,0.09997231356398201,0.11076262740450005,0.10806353139868868,0.11903276251864907,0.1258223060807231,0.11356104914951076,0.1264992513199159,0.10274727533030938,0.1035007088672236,0.10658435306964277,0.11633770954082165,0.12231090162055028,0.10373858640600693,0.11711470284701689,0.10833546073864335,0.12991015786315632,0.134092496581277,0.11404950993350357,0.12522615855366048,0.10547646009037535,0.10737293418179951,0.11489766640747089,0.10948701380155205,0.10630747743148096,0.10876773659224377,0.11399143362428381
3120_2055,0.13215475543389213,0.12151931243828884,0.1078768297426823,0.12185234195491597,0.11510158428762049,0.13006422827563058,0.13894130768397414,0.12324952253697924,0.1364778516388513,0.1094906856697897,0.1111762067949215,0.11647571560605381,0.1326200147068936,0.11527640161610223,0.10532893152747244,0.12102672282630486,0.12094999868922439,0.12472287525838995,0.1325217787138463,0.12153379986136738,0.1336640834542996,0.10774064764283962,0.10781897971652979,0.11134791283055823,0.13180581015034146,0.12776222304681403,0.11042472763050772,0.13099565529794355,0.11265477316865868,0.13540558166160946,0.1453608374294862,0.12944970542873419,0.14022954228565881,0.111824069763159,0.11369412715799218,0.12160351821441104,0.11353464781114561,0.1116999815012243,0.11428060147921648,0.12176527445627572
3120_2100,0.15810000303329896,0.1337670648984597,0.12099114440677297,0.13465713392872722,0.1281098576002034,0.14515893195979368,0.15885086111118754,0.13917114991969332,0.16179390597933577,0.1222054395113415,0.12280328563345853,0.12701543491502734,0.1564802358715684,0.13112922224422147,0.11666211678641224,0.13225410781124702,0.12924937606174744,0.1424077550752092,0.15417104626218797,0.13702629164692248,0.15704758826199575,0.11946129514034731,0.12163023624942411,0.12655155456647812,0.15931482806921513,0.1364049079840288,0.12532017183523547,0.14367518749172556,0.1274210156904558,0.14791010910669775,0.1635306767753144,0.14701466701241714,0.16812232936361,0.12586429843851601,0.12368307233258152,0.12747931578469468,0.1280421071064382,0.1276591813829085,0.12777383029566539,0.13711275828611422
3120_2105,0.13407676324022966,0.11436077692177998,0.10190978616701407,0.11749130130053581,0.1087938985190511,0.12163779343388595,0.13278830452471801,0.11774383426515389,0.13596085289278417,0.1029606949721088,0.10681902247503935,0.1106492329445194,0.12478934651300565,0.11121786035428313,0.09827584026483484,0.11064765819952257,0.1077990672447224,0.1173766603894067,0.1263290754957776,0.11317553159222711,0.12887688076901752,0.10024947953183337,0.10383550480839097,0.10749304424161496,0.14104232562807986,0.11750369337308159,0.10554373280157552,0.13289040920372158,0.11275345090924567,0.12589892683047202,0.1392475331804252,0.1273867866387045,0.14540614926437576,0.10657564832323665,0.10905666055337356,0.1138054213164434,0.10893583736454607,0.10582917808979356,0.10759453496953827,0.11668969825304523
3120_2110,0.13765438437241298,0.1250813897323487,0.10470280159957479,0.1194842542202025,0.11055774130719773,0.13537818165521837,0.14702368115491055,0.12158910968408995,0.14241485399341386,0.10642094380298937,0.11021455181598884,0.11733398501391658,0.1343641232295956,0.12079111774771661,0.10215420038142103,0.11236750710821064,0.1076166282591447,0.129821985422407,0.139697035421358,0.12003810614843703,0.13910143875502304,0.10435354472529987,0.10833299139671365,0.11753768888780301,0.1401220798340801,0.12937166167907313,0.10725140278326704,0.1361410692334175,0.11634290462685447,0.14093437775018366,0.1543503262440327,0.12929518522210523,0.1468327419727241,0.1091774761035804,0.11162572214509138,0.11713028079541495,0.10994418555565667,0.10771369078402493,0.10927896565524214,0.12244596539425365
3120_2115,0.15950550126274501,0.14153181055529018,0.11777175258359183,0.13908393083876158,0.12634298401499178,0.1511565651744604,0.1675419553001684,0.13943305069365888,0.1622140305556906,0.11998026911697451,0.12764938695740047,0.13895847340288708,0.15199414626580782,0.13339518555677682,0.1133289807590538,0.12583162610037057,0.12430081255241017,0.14465055223871268,0.1550451310770498,0.13067693306425399,0.1574603039912161,0.11573677279921302,0.12189795475432012,0.13478270018497915,0.16513901868648476,0.1496684355819721,0.12221452457185954,0.16237107178439264,0.12823652885220452,0.15766257777218556,0.18003878045284905,0.15170455820126097,0.16855233420383728,0.12563826455004048,0.13196296140283967,0.14313424628277244,0.1290490939678001,0.12649161051712324,0.13240227069431082,0.14020178673722006
